Date,Open,High,Low,Close,Trend,Near support,Near resistance,Far support,Far resistance,Shares,Price,Cash,PnL,N_far,N_near
2022-01-03 00:00:00-05:00,0.6200000047683716,0.6299999952316284,0.5699999928474426,0.6200000047683716,0.0,,,,,0.0,,0.0,0.0,,
2022-01-04 00:00:00-05:00,0.6200000047683716,0.6499999761581421,0.5899999737739563,0.6299999952316284,0.0,,,,,0.0,,0.0,0.0,,
2022-01-05 00:00:00-05:00,0.6299999952316284,0.6399999856948853,0.5799999833106995,0.5799999833106995,0.0,,,,,0.0,,0.0,0.0,,
2022-01-06 00:00:00-05:00,0.5799999833106995,0.5799999833106995,0.550000011920929,0.5799999833106995,0.0,,,,,0.0,,0.0,0.0,,
2022-01-07 00:00:00-05:00,0.5600000023841858,0.5899999737739563,0.5600000023841858,0.5699999928474426,0.0,,,,,0.0,,0.0,0.0,,
2022-01-10 00:00:00-05:00,0.6100000143051147,0.8500000238418579,0.6100000143051147,0.7300000190734863,0.0,,,,,0.0,,0.0,0.0,,
2022-01-11 00:00:00-05:00,0.7099999785423279,0.7300000190734863,0.6700000166893005,0.6800000071525574,0.0,,,,,0.0,,0.0,0.0,,
2022-01-12 00:00:00-05:00,0.6800000071525574,0.7099999785423279,0.6499999761581421,0.6700000166893005,0.0,,,,,0.0,,0.0,0.0,,
2022-01-13 00:00:00-05:00,0.6700000166893005,0.6800000071525574,0.6100000143051147,0.6299999952316284,0.0,,,,,0.0,,0.0,0.0,,
2022-01-14 00:00:00-05:00,0.6299999952316284,0.6600000262260437,0.6000000238418579,0.6100000143051147,0.0,,,,,0.0,,0.0,0.0,,
2022-01-18 00:00:00-05:00,0.6100000143051147,0.6100000143051147,0.5899999737739563,0.6000000238418579,0.0,,,,,0.0,,0.0,0.0,,
2022-01-19 00:00:00-05:00,0.6000000238418579,0.6200000047683716,0.5799999833106995,0.6100000143051147,0.0,,,,,0.0,,0.0,0.0,,
2022-01-20 00:00:00-05:00,0.6200000047683716,0.6399999856948853,0.5899999737739563,0.6000000238418579,0.0,,,,,0.0,,0.0,0.0,,
2022-01-21 00:00:00-05:00,0.6000000238418579,0.6100000143051147,0.5799999833106995,0.6000000238418579,0.0,,,,,0.0,,0.0,0.0,,
2022-01-24 00:00:00-05:00,0.5899999737739563,0.6200000047683716,0.5699999928474426,0.6200000047683716,0.0,,,,,0.0,,0.0,0.0,,
2022-01-25 00:00:00-05:00,0.6100000143051147,0.6200000047683716,0.5899999737739563,0.6100000143051147,0.0,,,,,0.0,,0.0,0.0,,
2022-01-26 00:00:00-05:00,0.6200000047683716,0.6299999952316284,0.5899999737739563,0.6000000238418579,0.0,,,,,0.0,,0.0,0.0,,
2022-01-27 00:00:00-05:00,0.6000000238418579,0.6200000047683716,0.5799999833106995,0.5899999737739563,0.0,,,,,0.0,,0.0,0.0,,
2022-01-28 00:00:00-05:00,0.5799999833106995,0.6200000047683716,0.5699999928474426,0.5899999737739563,0.0,,,,,0.0,,0.0,0.0,,
