Date,Open,High,Low,Close,Trend,Near support,Near resistance,Far support,Far resistance,Shares,Price,Cash,PnL,N_far,N_near
2022-01-03 00:00:00-05:00,382.5833435058594,400.3566589355469,378.67999267578125,399.9266662597656,0.0,,,,,0.0,,0.0,0.0,,
2022-01-04 00:00:00-05:00,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,0.0,,,,,0.0,,0.0,0.0,,
2022-01-05 00:00:00-05:00,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,0.0,,,,,0.0,,0.0,0.0,,
2022-01-06 00:00:00-05:00,359.0,362.6666564941406,340.1666564941406,354.8999938964844,0.0,,,,,0.0,,0.0,0.0,,
2022-01-07 00:00:00-05:00,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-10 00:00:00-05:00,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,0.0,,,,,0.0,,0.0,0.0,,
2022-01-11 00:00:00-05:00,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-12 00:00:00-05:00,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,0.0,,,,,0.0,,0.0,0.0,,
2022-01-13 00:00:00-05:00,369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,0.0,,,,,0.0,,0.0,0.0,,
2022-01-14 00:00:00-05:00,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-18 00:00:00-05:00,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,0.0,,,,,0.0,,0.0,0.0,,
2022-01-19 00:00:00-05:00,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,0.0,,,,,0.0,,0.0,0.0,,
2022-01-20 00:00:00-05:00,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,0.0,,,,,0.0,,0.0,0.0,,
2022-01-21 00:00:00-05:00,332.11334228515625,334.8500061035156,313.5,314.6333312988281,0.0,,,,,0.0,,0.0,0.0,,
2022-01-24 00:00:00-05:00,301.586669921875,311.1700134277344,283.8233337402344,310.0,0.0,,,,,0.0,,0.0,0.0,,
2022-01-25 00:00:00-05:00,304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,0.0,,,,,0.0,,0.0,0.0,,
2022-01-26 00:00:00-05:00,317.4766540527344,329.2300109863281,302.0,312.4700012207031,0.0,,,,,0.0,,0.0,0.0,,
2022-01-27 00:00:00-05:00,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,0.0,,,,,0.0,,0.0,0.0,,
2022-01-28 00:00:00-05:00,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,0.0,,,,,0.0,,0.0,0.0,,
2022-01-31 00:00:00-05:00,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,0.0,,,,,0.0,,0.0,0.0,,
2022-02-01 00:00:00-05:00,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,0.0,,,,,0.0,,0.0,0.0,,
2022-02-02 00:00:00-05:00,309.3933410644531,310.5,296.4700012207031,301.88665771484375,0.0,,,,,0.0,,0.0,0.0,,
2022-02-03 00:00:00-05:00,294.0,312.3333435058594,293.50665283203125,297.0466613769531,0.0,,,,,0.0,,0.0,0.0,,
2022-02-04 00:00:00-05:00,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,0.0,,,,,0.0,,0.0,0.0,,
2022-02-07 00:00:00-05:00,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,0.0,,,,,0.0,,0.0,0.0,,
2022-02-08 00:00:00-05:00,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,0.0,,,,,0.0,,0.0,0.0,,
2022-02-09 00:00:00-05:00,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,0.0,,,,,0.0,,0.0,0.0,,
2022-02-10 00:00:00-05:00,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,0.0,,,,,0.0,,0.0,0.0,,
2022-02-11 00:00:00-05:00,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,0.0,,,,,0.0,,0.0,0.0,,
2022-02-14 00:00:00-05:00,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,0.0,,,,,0.0,,0.0,0.0,,
2022-02-15 00:00:00-05:00,300.0,307.6666564941406,297.7933349609375,307.4766540527344,0.0,,,,,0.0,,0.0,0.0,,
2022-02-16 00:00:00-05:00,304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,0.0,,,,,0.0,,0.0,0.0,,
2022-02-17 00:00:00-05:00,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,0.0,,,,,0.0,,0.0,0.0,,
2022-02-18 00:00:00-05:00,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,0.0,,,,,0.0,,0.0,0.0,,
2022-02-22 00:00:00-05:00,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,0.0,,,,,0.0,,0.0,0.0,,
2022-02-23 00:00:00-05:00,276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,0.0,,,,,0.0,,0.0,0.0,,
2022-02-24 00:00:00-05:00,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,0.0,,,,,0.0,,0.0,0.0,,
2022-02-25 00:00:00-05:00,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,0.0,,,,,0.0,,0.0,0.0,,
2022-02-28 00:00:00-05:00,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,0.0,,,,,0.0,,0.0,0.0,,
2022-03-01 00:00:00-05:00,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,0.0,,,,,0.0,,0.0,0.0,,
2022-03-02 00:00:00-05:00,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,0.0,,,,,0.0,,0.0,0.0,,
2022-03-03 00:00:00-05:00,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,0.0,,,,,0.0,,0.0,0.0,,
2022-03-04 00:00:00-05:00,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,0.0,,,,,0.0,,0.0,0.0,,
2022-03-07 00:00:00-05:00,285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,0.0,,,,,0.0,,0.0,0.0,,
2022-03-08 00:00:00-05:00,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,0.0,,,,,0.0,,0.0,0.0,,
2022-03-09 00:00:00-05:00,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,0.0,,,,,0.0,,0.0,0.0,,
2022-03-10 00:00:00-05:00,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,0.0,,,,,0.0,,0.0,0.0,,
2022-03-11 00:00:00-05:00,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,0.0,,,,,0.0,,0.0,0.0,,
2022-03-14 00:00:00-04:00,260.2033386230469,266.8999938964844,252.01333618164062,255.4566650390625,0.0,,,,,0.0,,0.0,0.0,,
2022-03-15 00:00:00-04:00,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,0.0,,,,,0.0,,0.0,0.0,,
2022-03-16 00:00:00-04:00,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,1.0,252.19000244140625,268.5233459472656,252.01333618164062,268.5233459472656,0.0,,0.0,0.0,2.0,1.0
2022-03-17 00:00:00-04:00,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,1.0,267.4200134277344,280.6666564941406,252.19000244140625,280.6666564941406,0.0,,0.0,0.0,2.0,1.0
2022-03-18 00:00:00-04:00,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,1.0,275.239990234375,291.6666564941406,267.4200134277344,291.6666564941406,0.0,,0.0,0.0,2.0,1.0
2022-03-21 00:00:00-04:00,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,1.0,289.1300048828125,302.6166687011719,275.239990234375,302.6166687011719,0.0,,0.0,0.0,2.0,1.0
2022-03-22 00:00:00-04:00,310.0,332.6199951171875,307.25,331.32666015625,1.0,302.36334228515625,314.2833251953125,289.1300048828125,314.2833251953125,0.0,,0.0,0.0,2.0,1.0
2022-03-23 00:00:00-04:00,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,1.0,307.25,332.6199951171875,302.36334228515625,332.6199951171875,0.0,,0.0,0.0,2.0,1.0
2022-03-24 00:00:00-04:00,336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,1.0,325.4666748046875,346.8999938964844,307.25,346.8999938964844,0.0,,0.0,0.0,2.0,1.0
2022-03-25 00:00:00-04:00,336.0,340.6000061035156,332.44000244140625,336.8800048828125,1.0,329.6000061035156,341.4966735839844,325.4666748046875,346.8999938964844,0.0,,0.0,0.0,2.0,1.0
2022-03-28 00:00:00-04:00,355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,1.0,332.44000244140625,340.6000061035156,329.6000061035156,341.4966735839844,0.0,,0.0,0.0,2.0,1.0
2022-03-29 00:00:00-04:00,369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,1.0,351.20001220703125,365.9599914550781,332.44000244140625,365.9599914550781,0.0,,0.0,0.0,2.0,1.0
2022-03-30 00:00:00-04:00,363.72332763671875,371.3166809082031,361.3333435058594,364.663330078125,1.0,357.7033386230469,371.5899963378906,351.20001220703125,371.5899963378906,0.0,,0.0,0.0,2.0,1.0
2022-03-31 00:00:00-04:00,364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,1.0,361.3333435058594,371.3166809082031,357.7033386230469,371.5899963378906,1.0,359.20001220703125,-359.20001220703125,0.0,2.0,1.0
